id,name,album,album_id,duration,release_date,release_date_precision,popularity,external_ids,artist_1,artist_2,artist_3,artist_4,artist_5,artist_6,artist_7,artist_8,artist_9,artist_10
7thhWP37F1tHFcrnwLNaao,Rainforest,Rainforest,00tnsObPbrXxDLTPBHhzbH,162436,2021-02-26,day,0,{'isrc': 'QM24S2101222'},1EpyA68dKpjf7jXmQL88Hy,,,,,,,,,
2MAvGEK5gCeXOwgPD6pb5Q,Living In Denial,KIWANUKA,1yIqauTni1V7l7djYAKSsZ,211266,2019-10-10,day,43,{'isrc': 'GBUM71902968'},0bzfPKdbXL5ezYW2z3UGQj,,,,,,,,,
1GFks7Cof1bT5TgXxVd3DF,Our People (feat. Quelle Chris),Konke,4Rl0XqeWSsFrH0SNPS35Kd,191022,2020-11-13,day,0,{'isrc': 'QM7282083821'},6i1YUN2HJGtCdO3s17JV3V,2SlUrJAcTYbWR8GcmB9IEi,,,,,,,,
1h9qggPQ8UjZ2iDMbJKAsR,Because of You,Anyway,3lxT3TXeNqbu9KosftdSVl,228013,2020-08-14,day,24,{'isrc': 'QZHN92060553'},2OCklJbxEeL54I1EQOlbxW,11PSrxL3fUwegNhxdfP6zE,,,,,,,,
75eo7aqmaYKHTzxY8m1MWd,First Time I Saw the Milky Way,Trail Songs : Dusk,1Yh8zBn6YFiMEn7CXuFCuy,233053,2020-07-10,day,16,{'isrc': 'QZHN72059999'},6xt9sJmmyYwWkJv8A6ssiU,,,,,,,,,
4kYCst3rS2ZV9aqsnK1r64,Western Winds,Trail Songs (Dawn),6LVMFPGzk0Yx1wwSTRD2yJ,226195,2020-08-07,day,19,{'isrc': 'QZHNB2006268'},6xt9sJmmyYwWkJv8A6ssiU,0JGGxsAD1Eg4X9AcKNcxEB,,,,,,,,
4N0TP4Rmj6QQezWV88ARNJ,Superstition,Talking Book,3PResMqFgQYBfzTnqTKwQw,266133,1972-10-28,day,70,{'isrc': 'USMO17200984'},7guDJrEfX3qb6FEbdPA5qi,,,,,,,,,
6zPLD2eBwO1otREZESL0Iq,Think,70's Funk Classics,2qHJQ1SqVTUfN93ovRHjZc,197226,1995-04-16,day,36,{'isrc': 'USPR37309940'},7GaxyUddsPok8BuhxN6OUW,,,,,,,,,
5OcyX5eg7VrJuI833qOCUc,The Payback,The Payback,49vpRrUcAr2bj6aYQr0Cfl,459893,1973-12-01,day,58,{'isrc': 'USF067400050'},7GaxyUddsPok8BuhxN6OUW,,,,,,,,,
0Maqqr2tZ93fqgy1n88q9e,Nightgowns,Beat Tape 2,5IW5ko3B1W5doRD3YH9DV8,166164,2015-08-28,day,0,{'isrc': 'GBWWP1501121'},1uiEZYehlNivdK3iQyAbye,4oDjh8wNW5vDHyFRrDYC4k,,,,,,,,
2c4zwlPMc5dHS3Kg6oeUjk,Take Yo' Praise,The Iron Pot Cooker,6l2ADv76CuJhDg0gCsbSbo,253574,1975-01-01,day,59,{'isrc': 'USC4R2002346'},1bSCGVnnijnSf8R9maUeJ9,,,,,,,,,
2VNhgYXfCat061GkSOwHPV,Ain't It A Lonely Feeling,The Iron Pot Cooker,6l2ADv76CuJhDg0gCsbSbo,234898,1975-01-01,day,35,{'isrc': 'USC4R2002345'},1bSCGVnnijnSf8R9maUeJ9,,,,,,,,,
12n47FuVsiUGug0xkiGkSc,Let's Straighten It Out,The Bottom Line,0bDFKtBkBTJxTVLwZ8H80N,232093,2009-01-01,year,59,{'isrc': 'US2HK0916705'},2eRG04xbRiI1AzY8uTCySk,,,,,,,,,
6u9w8gYP6rdzqiJwxr3JFN,One for One,A Very Vulfy Christmas,6pxAYPWQE13djRu0Gz0ET4,393986,2019-12-23,day,20,{'isrc': 'QZK6Q1930040'},11PSrxL3fUwegNhxdfP6zE,,,,,,,,,
1mT4MwmdVPHvcqAkYyFg9C,Yer Blues - Live,The Rolling Stones Rock and Roll Circus,6V2b9KexGWk4jNmEqQfwkH,266600,1968-01-01,day,0,{'isrc': 'USA176812012'},5FCI20DAgkGBKQv8fjeMgC,4x1nvY2FN8jxqAFA0DA02H,5oDKuJduSZVqcOszqPs26t,08avsqaGIlK2x3i2Cu7rKH,6PAt558ZEZl0DmdXlnjMgD,,,,,
1fOc4Kf82a6J1C9gS5sE0d,Changes,Changes,7g7WzMzTLLOyTSzVUnJACI,360829,2016-04-01,day,0,{'isrc': 'QMBZ91507227'},462T0buQ5ScBUQCRpodDRf,5q4eLKmqFVP0xII8087PHz,,,,,,,,
4UZlEcQmkAeh4mYokk8TNs,Let's Ride,Amplified,2SGHbXwTsuIOoAdBPsnIDW,246493,1999-11-23,day,48,{'isrc': 'USAR19900509'},3ZotbHeyVQKxQCPDJuQ4SU,,,,,,,,,
0st8AeAbPUnyqw652CDQat,N.T.,Amplified,2SGHbXwTsuIOoAdBPsnIDW,236066,1999-11-23,day,30,{'isrc': 'USAR19900515'},3ZotbHeyVQKxQCPDJuQ4SU,,,,,,,,,
2GyZqKDdvISkkmNbpvlt3T,Abstract Dragon,The Abstract Dragon,7LDgfc2YwYLF6DhmvvWent,131671,2014-02-04,day,24,{'isrc': 'FR5R00903535'},1YfEcTuGvBQ8xSD1f53UnK,3ZotbHeyVQKxQCPDJuQ4SU,,,,,,,,
5PUrtOmb0AzLeWtKi9lZMe,Anyway,Anyway,3lxT3TXeNqbu9KosftdSVl,204835,2020-08-14,day,32,{'isrc': 'QZHN92049289'},2OCklJbxEeL54I1EQOlbxW,11PSrxL3fUwegNhxdfP6zE,,,,,,,,
6tL1I2F1BWhhQpwFUQztEz,Welcome to Vulf Records,Thrill of the Arts,0LyGgFrZFXpRKpgj664Xu7,163218,2015-10-09,day,40,{'isrc': 'TCACH1502262'},7pXu47GoqSYRajmBCjxdD6,,,,,,,,,
5hHtri1T4sBpWgse0c3cnC,Skip Step,KINFOLK: Postcards from Everywhere,5ZZ16e0qQpQRMWeHc6uAnl,184353,2017-02-03,day,0,{'isrc': 'US8JA1629002'},3C1TdpEowpf6AMf7PycuWy,,,,,,,,,
1KSz0dMTPwRq9OqLkNxcfd,Energy (feat. Mahalia),Send Them To Coventry,07XuUjDVxufzEQI5bGpzhT,188826,2020-11-13,day,42,{'isrc': 'GBAHT2001020'},290nCNEce1y6rfoJiO2rK7,16rCzZOMQX7P8Kmn5YKexI,,,,,,,,
2R0MySb9tgrWIv2mttYAYR,Deception,Nia,3p6jhqOzFLzlC50KKv629I,311760,1999-08-30,day,42,{'isrc': 'US2P20410420'},42Np3r8zXnaKcjLQsQSjyG,,,,,,,,,
52PgJoRz30sRQGOGqXYKdX,Zealots,The Score (Expanded Edition),18XFe4CPBgVezXkxZP6rTb,260545,1996-02-13,day,55,{'isrc': 'USSM19600052'},2WKdxPFRD7IqZvlIAvhMgY,2Mu5NfyYm8n5iTomuKAEHl,7aBzpmFXB4WWpPl2F7RjBe,0kJMPTXq7h3ztpDukSx5iD,,,,,,
0JcjupySdUvwYNV7DDkbwU,Rango II,Thrill of the Arts,0LyGgFrZFXpRKpgj664Xu7,251366,2015-10-09,day,35,{'isrc': 'TCACH1515842'},7pXu47GoqSYRajmBCjxdD6,,,,,,,,,
4S61nFbE4MU8I0SeiI2Ebw,Disco,Beat Tape,5XSdsuMOVnullL1iEORk0M,183806,2018-06-29,day,0,{'isrc': 'NLX5C1800008'},4gHcu2JoaXJ0mV4aNPCd7N,,,,,,,,,
48wH8bAxvBJO2l14GmNLz7,Wait for the Moment,My First Car,66lLDYWrrbm8tsrBGNYC5E,230676,2013-12-06,day,60,{'isrc': 'TCACA1490363'},7pXu47GoqSYRajmBCjxdD6,,,,,,,,,
2WvWRwqW9KFfyKUXBGAcXg,The Birdwatcher,My First Car,66lLDYWrrbm8tsrBGNYC5E,155241,2013-12-06,day,36,{'isrc': 'TCACA1490364'},7pXu47GoqSYRajmBCjxdD6,,,,,,,,,
21IAkNOuOumRAh3gcTRznl,The Speedwalker,My First Car,66lLDYWrrbm8tsrBGNYC5E,148168,2013-12-06,day,38,{'isrc': 'TCACA1490365'},7pXu47GoqSYRajmBCjxdD6,,,,,,,,,
7pa3iO1FjrHF29ei4FQWSn,My First Car,My First Car,66lLDYWrrbm8tsrBGNYC5E,271395,2013-12-06,day,30,{'isrc': 'TCACA1490366'},7pXu47GoqSYRajmBCjxdD6,,,,,,,,,
4aa9YfVVcVO3gQ9rHVHHNu,Outro,Vollmilch,0D6mhsFYGQvysqDMeFMCR1,275848,2012-12-20,day,38,{'isrc': 'TCABL1377319'},7pXu47GoqSYRajmBCjxdD6,,,,,,,,,
66xEqq3jsr3p52uOhGM5Nm,Adrienne & Adrianne,Vollmilch,0D6mhsFYGQvysqDMeFMCR1,226548,2012-12-20,day,30,{'isrc': 'TCABL1377321'},7pXu47GoqSYRajmBCjxdD6,,,,,,,,,
33BRNcBN01BsjKkAxlFYI4,It Gets Funkier Ⅱ,Vollmilch,0D6mhsFYGQvysqDMeFMCR1,311736,2012-12-20,day,27,{'isrc': 'TCABL1377323'},7pXu47GoqSYRajmBCjxdD6,,,,,,,,,
6fkigNET3MGAemBavPZVgS,Cars Too,Mit Peck,3IOq7Wxdsy7YfT22zMPlmX,274991,2012-02-02,day,21,{'isrc': 'TCABC1197268'},7pXu47GoqSYRajmBCjxdD6,,,,,,,,,
7wjgs9diPEKZ02k2azwVW6,Tomboy,Mit Peck,3IOq7Wxdsy7YfT22zMPlmX,218094,2012-02-02,day,23,{'isrc': 'TCABC1197269'},7pXu47GoqSYRajmBCjxdD6,,,,,,,,,
16EXxrSxvDvgOnCp56mNP6,Meditation,Elevator Music for an Elevated Mood,1LL5VZdY7CBXScXB0oQ4tB,281226,2020-01-10,day,36,{'isrc': 'QZK6P1959847'},6xt9sJmmyYwWkJv8A6ssiU,,,,,,,,,
62cr4T5CnlHhRVPLQQ3Var,Work It Out,Cory Wong and the Green Screen Band,4GMMDXVjbUwzospZCb8Uy9,339975,2017-09-22,day,33,{'isrc': 'QZ8LD1798585'},6xt9sJmmyYwWkJv8A6ssiU,7vWFpgyWJ9CXisL0x6vYJN,,,,,,,,
74vvxskbEvs3BIq6bRTpJA,Charlie Chaplin,Badd Timing,1M8saW9olut89m5SR4etXy,145750,2016-04-20,day,1,{'isrc': 'TCACN1695579'},1ppFVTBqI9f0ocKbxGkuAK,,,,,,,,,
5unma70ds4vrsCGBLc5C5Y,Lakeside,Badd Timing,1M8saW9olut89m5SR4etXy,254000,2016-04-20,day,0,{'isrc': 'TCACN1695580'},1ppFVTBqI9f0ocKbxGkuAK,,,,,,,,,
27DItN0x8UWK1gqOFXbvKu,Girls With Glasses,Badd Timing,1M8saW9olut89m5SR4etXy,261500,2016-04-20,day,0,{'isrc': 'TCACN1695583'},1ppFVTBqI9f0ocKbxGkuAK,3zlWvRPwLwGSi2v6ltrhOl,5r7YSHjxFI06Zx8rcTD4FE,,,,,,,
1Jzo2mGTjAIMwlOhsDrpIw,Morse Code,Badd Timing,1M8saW9olut89m5SR4etXy,174433,2016-04-20,day,0,{'isrc': 'TCACN1695587'},1ppFVTBqI9f0ocKbxGkuAK,,,,,,,,,
5sf4fDLC5uTjoq6WUB70pg,Know I Will,Badd Timing,1M8saW9olut89m5SR4etXy,267826,2016-04-20,day,0,{'isrc': 'TCACN1695590'},1ppFVTBqI9f0ocKbxGkuAK,,,,,,,,,
3cFwuF7C0Cmde8Dg0V3Xx2,Mr. Finish Line (feat. Christine Hucal & Theo Katzman),Mr Finish Line,631tfYWQsACU5Kmk8dpqli,193191,2017-11-07,day,33,{'isrc': 'TCADG1740515'},7pXu47GoqSYRajmBCjxdD6,5dgmwbLZhKGY3sCtCgx30i,2a4lU7F8toqKpb5v6Ftqya,,,,,,,
7IMHomgWWQAxCueJX8DKFi,It Gets Funkier III,My First Car,66lLDYWrrbm8tsrBGNYC5E,187580,2013-12-06,day,31,{'isrc': 'TCACA1490368'},7pXu47GoqSYRajmBCjxdD6,,,,,,,,,
39bM8fILFihirBxhgRLCjk,Saddle,What Kinda Music (Bonus Tracks),5ciBtE0wpwlIew7zvUKmd2,148712,2020-10-02,day,41,{'isrc': 'UKDBV2000013'},1uiEZYehlNivdK3iQyAbye,2rspptKP0lPBdlJJAJHqht,,,,,,,,
0NvvlnAniNYVF7FPNAD8CY,Tidal Wave Outro,What Kinda Music (Bonus Tracks),5ciBtE0wpwlIew7zvUKmd2,104880,2020-10-02,day,44,{'isrc': 'UKDBV2000014'},1uiEZYehlNivdK3iQyAbye,2rspptKP0lPBdlJJAJHqht,,,,,,,,
3ogNnlsLzgHLGfmasAX8xy,Black Love ~ Amazonian Springs,Welcome to the Hills,2o2tNVIRBR0BH4RlLm4qLO,316453,2020-12-03,day,0,{'isrc': 'GBKPL2030047'},2rspptKP0lPBdlJJAJHqht,3Uw7i8bbD7k8eOD5SIqn9g,3gTKlamoFhZeUOFykWBouS,,,,,,,
2R1x8g2dYdO5MDscnGhZ9c,Palladino Sauce,Welcome to the Hills,2o2tNVIRBR0BH4RlLm4qLO,421413,2020-12-03,day,0,{'isrc': 'GBKPL2030042'},2rspptKP0lPBdlJJAJHqht,3Uw7i8bbD7k8eOD5SIqn9g,3gTKlamoFhZeUOFykWBouS,,,,,,,
4UbfGyhLsp4blVMSX49mWD,Darlene - Remaster,Coda (Remaster),228mANuRrV20jS5DCA0eER,306680,1982-11-19,day,30,{'isrc': 'USAT21500077'},36QJpDe2go2KgaRleHCDTp,,,,,,,,,
5hG8gvQ2d80Qoly4vfGOkH,Up Top,Uncommon Good,7ox4NVNRBCuZBEDnYU9rQ1,277546,2017-09-08,day,0,{'isrc': 'CAI251715801'},4XMc1qHObZ7aXQrH5MmbjK,,,,,,,,,
3hNywmR93yvj68y2zl8mRt,Out Of Love,Eddie,5FTrv0ut24vm76hx1WuWSN,290893,2020-08-14,day,58,{'isrc': 'CAAA12019308'},4XMc1qHObZ7aXQrH5MmbjK,4ylR3zwA0zaapAu94fktwa,,,,,,,,
3cVORyVyOBOPqHXgHgV1WJ,Areyoudown? Pt. 2,So and So / Areyoudown? Pt. 2,2jz9qhYEGmkj3fHA7C8nBx,157420,2020-11-24,day,27,{'isrc': 'QMFME2047454'},7Hjbimq43OgxaBRpFXic4x,4T8NIfZmVY6TJFqVzN6X49,,,,,,,,
3uJ0spXcRqOO8PCGAnjSeQ,Gray Area (feat. Mick Jenkins),BUBBA,5FQ4sOGqRWUA5wO20AwPcO,139653,2019-12-13,day,49,{'isrc': 'USRC11903719'},6qgnBH6iDM91ipVXv28OMu,1FvjvACFvko2Z91IvDljrx,,,,,,,,
11NwaUSqSYmZrFWo2qO2Ng,Need It (feat. Masego),BUBBA,5FQ4sOGqRWUA5wO20AwPcO,137706,2019-12-13,day,56,{'isrc': 'USRC11903722'},6qgnBH6iDM91ipVXv28OMu,3ycxRkcZ67ALN3GQJ57Vig,,,,,,,,
4oA5wuVnDZY6jrY4NP78xu,Power of Soul,Power Of Soul,3IUR2zFKUbyPA2OW1sJpzX,424160,1974-01-01,year,25,{'isrc': 'USSM10113410'},6ghiUK2ao3KcmmDt2pbNzN,,,,,,,,,
1xkOg49ZxldiM1ioIudwUS,Could Heaven Ever Be Like This,Turn This Mutha Out,4PznnWq19AwatCG4lsyb5I,516586,1977-01-01,year,54,{'isrc': 'USSM11405937'},6ghiUK2ao3KcmmDt2pbNzN,,,,,,,,,
6JL5U64D9diHZb78ZISKOr,Turn This Mutha Out,Turn This Mutha Out,4PznnWq19AwatCG4lsyb5I,409586,1977-01-01,year,36,{'isrc': 'USSM11405939'},6ghiUK2ao3KcmmDt2pbNzN,,,,,,,,,
63Nr0q3IH032UPK2NMuGOh,Moon Hymn,Turn This Mutha Out,4PznnWq19AwatCG4lsyb5I,257906,1977-01-01,year,34,{'isrc': 'USSM11405942'},6ghiUK2ao3KcmmDt2pbNzN,,,,,,,,,
5gvn1amO1igAUeLxVuY9Nj,Wifey Riddim 3,AJ Tracey,0vrKGjXSGcTsxNGxQdXT5p,172228,2019-02-08,day,0,{'isrc': 'UKQNW1800006'},4Xi6LSfFqv26XgP9NKN26U,,,,,,,,,
7J2kYMUtOIzKU9Tpd6YDYX,Hazard Profile Part 1,Bundles,0xC77HJHW6dHMGLxumSNAd,559520,1975-01-01,year,0,{'isrc': 'GBBLY1002427'},5A0MH7JfEBEMySevsmauds,,,,,,,,,
5T7NR4uAiQzZUydaybkVLb,Hazard Profile Part 2 (Toccatina),Bundles,0xC77HJHW6dHMGLxumSNAd,135186,1975-01-01,year,0,{'isrc': 'GBBLY1002428'},5A0MH7JfEBEMySevsmauds,,,,,,,,,
4BTtL50wEnzSatxqzEYQhf,Hazard Profile Part 3,Bundles,0xC77HJHW6dHMGLxumSNAd,33013,1975-01-01,year,0,{'isrc': 'GBBLY1002429'},5A0MH7JfEBEMySevsmauds,,,,,,,,,
7h2ozcUpSL7ulXjRPPQcDy,Rain,Polaris,5fGw4eLl2lRXDt7oFnNYGu,183065,2020-05-29,day,62,{'isrc': 'GB2DY2000067'},2PJEagPIxaBugeMjIyKVXF,4Xi6LSfFqv26XgP9NKN26U,5xkFVS6IwwgHEAaRzXc9U3,,,,,,,
1ccI87WYbRfn3tnqNjrVlz,Sitcom,The Optimist,0A8cq3cjiMMP8lI1SeG4GN,159960,2018-08-17,day,13,{'isrc': 'QZDA51818192'},6xt9sJmmyYwWkJv8A6ssiU,,,,,,,,,
4dyqjATpeX4aSqf1uW3Vkr,Train Love,Transportation,1i5ySNYoO3K5gJFvcY3dkR,242320,2019-06-14,day,40,{'isrc': 'USHKR0918111'},20dRvQDfCTLJU0pgq13ZYp,,,,,,,,,
4UJ8bdbAw3qdETpt68BUN8,Bangladesh,PACKS,7ojhZPBtkio6s3axl5U7Fe,214653,2017-03-10,day,37,{'isrc': 'US6680914072'},20dRvQDfCTLJU0pgq13ZYp,7x3mbyjfOZ9y599MHmyNOu,,,,,,,,
4ESiKhFCTWdK7xRVy7l8yN,Grandma Hips,PACKS,7ojhZPBtkio6s3axl5U7Fe,148453,2017-03-10,day,34,{'isrc': 'US6680914073'},20dRvQDfCTLJU0pgq13ZYp,7aA592KWirLsnfb5ulGWvU,,,,,,,,
6o9fZnpDxdgoju59260qVa,Bubble Hill,It Wasn't Even Close,6MGpdaaOYQ7YGyK9GDAQZB,152600,2019-04-19,day,21,{'isrc': 'USHKR0978504'},20dRvQDfCTLJU0pgq13ZYp,,,,,,,,,
1v9bR4jQ5UbTNTZJJ2eKvz,You Can Do It! (Give Up),PACKS,7ojhZPBtkio6s3axl5U7Fe,226840,2017-03-10,day,19,{'isrc': 'US6680914079'},20dRvQDfCTLJU0pgq13ZYp,,,,,,,,,
3eXzfZmFzl56GeyQYOIioO,Santa Baby,"The Joy of Music, The Job of Real Estate",0woDg8EWf32yL9I5bhrGSD,217731,2020-10-23,day,28,{'isrc': 'QZK6G2055953'},7pXu47GoqSYRajmBCjxdD6,,,,,,,,,
5H2fhrNPuq89j9P0UwKbUI,Long Tailed Winter Bird,McCartney III,1P7h3400RJA3YZm8Va2884,316591,2020-12-18,day,31,{'isrc': 'GBCCS2000071'},4STHEaNw4mPZ2tzheohgXB,,,,,,,,,
7enQQopiJ8KAsQGNJlm6ZH,Rolled Up,Rolled Up,5P28oI7C2QWYSeR0l48cIX,181853,2020-10-14,day,0,{'isrc': 'NLX5C2000002'},4gHcu2JoaXJ0mV4aNPCd7N,3Sz7ZnJQBIHsXLUSo0OQtM,,,,,,,,
7srVFtzbY8ok5UFzuN0b8P,Sunny Afternoon,Sunny Afternoon,7o6BJLBNcuRm1uLfS5dCsZ,171866,2020-04-29,day,0,{'isrc': 'NLX5C2000001'},4gHcu2JoaXJ0mV4aNPCd7N,,,,,,,,,
2XXfb3FToGrAOZKGJ1Nwhj,WHITE CRAYON,Athletic Progression,0k2rdl136XYJRZA6nPbuw6,271250,2020-04-03,day,0,{'isrc': 'DEQ022001935'},2BBIIe7eBYThLcIrZGZb3I,,,,,,,,,
5NOlXBeR3nZEPcDWOp3Iv3,The Boy - Intro,Chapsville,4oLYgmu9OZIVFFTx6Vbzq7,157486,2017-03-02,day,2,{'isrc': 'GB6ZW1700124'},2JMVlpvihBQpxNhy6XUOZ1,,,,,,,,,
6Ks17RxkqAIwZti1qi342K,Enséñame,Late Night Tales: Khruangbin,6G9fIqCsV0qEiBsdwLOACy,218927,2020-12-04,day,0,{'isrc': 'GB5EM2001933'},1RXrFi7d58eFQxyWkdbQuq,,,,,,,,,
33BQnFK04LVjyhVEcZDgax,Зачарованная Моя,Late Night Tales: Khruangbin,6G9fIqCsV0qEiBsdwLOACy,354141,2020-12-04,day,0,{'isrc': 'GB5EM2001935'},4gAsHRz5ZHcuD0skMevTdK,,,,,,,,,
4ayR8oy6xkfIXUL0ThN3Al,Summer Madness - Exclusive Cover Version,Late Night Tales: Khruangbin,6G9fIqCsV0qEiBsdwLOACy,201917,2020-12-04,day,0,{'isrc': 'GB5EM2001930'},2mVVjNmdjXZZDvhgQWiakk,,,,,,,,,
7DGhguPfKLUUthdaL1YQj2,Contigo,Late Night Tales: Khruangbin,6G9fIqCsV0qEiBsdwLOACy,243933,2020-12-04,day,0,{'isrc': 'ES5087703972'},1QcwtcwAClkmeaVofZ4zUn,,,,,,,,,
6nDZzjw63WeFijHMvFUwdj,"Tamiditine Tarhanam (My Love, I Tell You)",Azel,6OUmsPAH0w42g1NCQYe5Qv,243421,2016-04-01,day,0,{'isrc': 'USBQU1500716'},7s4I6rDvTcdBDKElVbtsAN,,,,,,,,,
3rN3BHWnlvRkXIhE7KGbSU,Bees,The Milk of Human Kindness,4oG14WGnh4TXMI92JQJ5SZ,323666,2005-04-18,day,43,{'isrc': 'GBCKB0500205'},4aEnNH9PuU1HF3TsZTru54,,,,,,,,,
6Dq2LzijkY9WNPwBGDah4L,Didn't I,Let My People Go,3nD9Oab8M4sCLNmqmwSOdA,209160,2005-01-24,day,67,{'isrc': 'USLNH0604803'},4JfFdF9Row7UXtdsKtT6tc,,,,,,,,,
4v0tapCyBcdyEbIpd1zZGU,Inner City Blues (Make Me Wanna Holler),Reflections,3HvP4iWWHOzRNCJSPQU7Ng,349440,1981-03-01,day,32,{'isrc': 'USAR18100119'},0kEfub5RzlZOB2zGomqVSU,,,,,,,,,
0rKR7VLBxqVQAz2UEe3D8N,Think Different (feat. Substantial),Metaphorical Music,5FrjDW96mCYw9ECc74c637,197293,2003-08-21,day,51,{'isrc': 'JPH491605049'},3Rq3YOF9YG9YfCWD4D56RZ,5FmThJ74ycmeBdQnu4Cfcw,,,,,,,,
1O56AVKWDXwzB7bLHusene,We Almost Lost Detroit,Bridges,0vr7NUVMlclCGG7FtjoOtD,321040,1977-01-01,year,0,{'isrc': 'GBELY0800034'},2OELvPolUUefy9oQNgs8rj,,,,,,,,,
0D0VH1YQQjOp2V6YB6vdpL,The Middle of Your Day,Free Will,06ooNlr8Bre3Anhq1Ucc7v,272880,1972-01-01,year,0,{'isrc': 'USRC17201689'},0kEfub5RzlZOB2zGomqVSU,,,,,,,,,
38PCpNNE5covoh1X06upVZ,Mrs. Whoever,Mrs. Whoever / Something in the Water,5NPPBBqbTIeV7yrD8gPH2w,171960,2020-09-17,day,36,{'isrc': 'QM7282065811'},7Hjbimq43OgxaBRpFXic4x,,,,,,,,,
0JaAiCqy6zb58U9u9HDZzj,Inar (If You Know the Degree of My Love for You),Azel,6OUmsPAH0w42g1NCQYe5Qv,226817,2016-04-01,day,0,{'isrc': 'USBQU1500715'},7s4I6rDvTcdBDKElVbtsAN,,,,,,,,,
5v5RDnbE6OUSH5QYyi4a0h,It Ain't Necessarily So,The Complete Ella And Louis On Verve,2uqlkJu6vckJahCsp6Hfcn,393426,1997-05-20,day,15,{'isrc': 'USPR35712083'},5V0MlUE1Bft0mbLlND7FJz,19eLuQmk9aCobbVDHc6eek,,,,,,,,
0pRyOQjr12h9RBEFmhbTQc,Yesterday,Yesterday,2VZolgD2RKzb5F4gSNkx1Y,168654,2020-11-11,day,54,{'isrc': 'GBUM72005335'},4oDjh8wNW5vDHyFRrDYC4k,,,,,,,,,
49G1toQp2qNtpSjPWy2Rrw,Nobody Knows the Trouble I've Seen,A Letter from Slowboat,4O4EW9UiDEg3Ue7Vcq5U0E,398491,2016-02-17,day,32,{'isrc': 'DECY52002718'},4V7Ate3UISn8cy06xnAprh,,,,,,,,,
1jVGZzda7XlObz6odKaswl,Stella by Starlight,A Letter from Slowboat,4O4EW9UiDEg3Ue7Vcq5U0E,225389,2016-02-17,day,37,{'isrc': 'DECY52002716'},4V7Ate3UISn8cy06xnAprh,,,,,,,,,
5wTHp54yJtekEFzR7JfnfB,Sonora,A Letter from Slowboat,4O4EW9UiDEg3Ue7Vcq5U0E,454111,2016-02-17,day,42,{'isrc': 'DECY52002715'},4V7Ate3UISn8cy06xnAprh,,,,,,,,,
6bnzr3PBral9JJkErK8gV5,Can't Leave the Night,III,6VqtrhGLO1qRTjqRow5NG1,280012,2014-05-05,day,0,{'isrc': 'USD8D1419002'},65dGLGjkw3UbddUg2GKQoZ,,,,,,,,,
2WYLT3SIoGEbaooETmh6EK,Kaleidoscope,III,6VqtrhGLO1qRTjqRow5NG1,426113,2014-05-05,day,0,{'isrc': 'USD8D1419004'},65dGLGjkw3UbddUg2GKQoZ,,,,,,,,,
0pWnIpmAZ5A76v2Sbcy252,Hedron,III,6VqtrhGLO1qRTjqRow5NG1,341184,2014-05-05,day,0,{'isrc': 'USD8D1419006'},65dGLGjkw3UbddUg2GKQoZ,,,,,,,,,
4iExphCxtPatFRzCcLDXNU,Cs60,III,6VqtrhGLO1qRTjqRow5NG1,412984,2014-05-05,day,0,{'isrc': 'USD8D1419009'},65dGLGjkw3UbddUg2GKQoZ,,,,,,,,,
1KZtRHgCAyXE19RHUySWdY,Confessions Pt II,IV,6R7CVG0kOF7h0NLg10ezpZ,384717,2016-07-08,day,0,{'isrc': 'USD8D1634004'},65dGLGjkw3UbddUg2GKQoZ,4G6HhUUQ1LgyYnA2WJppf8,,,,,,,,
1Xm0HkaGqf0LDouD9Qmo2X,In Your Eyes,IV,6R7CVG0kOF7h0NLg10ezpZ,247054,2016-07-08,day,0,{'isrc': 'USD8D1634010'},65dGLGjkw3UbddUg2GKQoZ,3GQboECxDT1xqPPWC30p7v,,,,,,,,
2y7an0zD7jCNw2MiM2u6OQ,nhs,nhs,4Cejj7X43FU8YD9gUROeam,206200,2020-11-19,day,28,{'isrc': 'GBAKX2000020'},3r1XkJ7vCs8kHBSzGvPLdP,,,,,,,,,
3kMH09sGrFDepRyFZJ1YSp,feel away (feat. James Blake & Mount Kimbie),nhs,4Cejj7X43FU8YD9gUROeam,200933,2020-11-19,day,16,{'isrc': 'GBAKX2000008'},3r1XkJ7vCs8kHBSzGvPLdP,53KwLdlmrlCelAZMaLVZqU,3NUtpWpGDoffm3RCGhSHtl,,,,,,,
7nM8AJiDVnOJ6oDP3wmejQ,My High,My High,3KOVzk3E071KTiMzo1PX4g,294920,2020-06-30,day,32,{'isrc': 'GBUM72000470'},6nS5roXSAGhTGr34W6n7Et,3r1XkJ7vCs8kHBSzGvPLdP,,,,,,,,
7pYAFvReGSGnXN9B8rVUiv,ENERGY,My High,3KOVzk3E071KTiMzo1PX4g,293880,2020-06-30,day,16,{'isrc': 'GBUM71905905'},6nS5roXSAGhTGr34W6n7Et,,,,,,,,,
4eNidMSMSFsjRxjaUjIter,Grandma's Hands,Reflections,3HvP4iWWHOzRNCJSPQU7Ng,324986,1981-03-01,day,30,{'isrc': 'USAR18100192'},0kEfub5RzlZOB2zGomqVSU,,,,,,,,,
5lpVJtvTOB8VVeF7plNyQr,Storm Music,Reflections,3HvP4iWWHOzRNCJSPQU7Ng,302266,1981-03-01,day,29,{'isrc': 'USAR18100191'},0kEfub5RzlZOB2zGomqVSU,,,,,,,,,
